4.610000	0.009952
4.620000	0.009853
4.630000	0.009755
4.640000	0.009658
4.650000	0.009562
4.660000	0.009466
4.670000	0.009372
4.680000	0.009279
4.690000	0.009187
4.700000	0.009095
4.710000	0.009005
4.720000	0.008915
4.730000	0.008826
4.740000	0.008739
4.750000	0.008652
4.760000	0.008566
4.770000	0.008480
4.780000	0.008396
4.790000	0.008312
4.800000	0.008230
4.810000	0.008148
4.820000	0.008067
4.830000	0.007987
4.840000	0.007907
4.850000	0.007828
4.860000	0.007750
4.870000	0.007673
4.880000	0.007597
4.890000	0.007521
4.900000	0.007447
4.910000	0.007372
4.920000	0.007299
4.930000	0.007227
4.940000	0.007155
4.950000	0.007083
4.960000	0.007013
4.970000	0.006943
4.980000	0.006874
4.990000	0.006806
